user_id,name,review_count,yelping_since,useful,funny,cool,fans,average_stars,compliment_hot,compliment_more,compliment_profile,compliment_cute,compliment_list,compliment_note,compliment_plain,compliment_cool,compliment_funny,compliment_writer,compliment_photos
YMWhP2cDZ89pHd3onh1-vw,Justine,210,2007-12-29 22:01:35,268,249,165,28,4.13,17,4,2,2,0,8,13,28,28,8,1
zLJWgCnkj8yFhy7ZqpNb1A,Leslie,155,2011-06-08 12:59:52,349,63,82,4,3.8,13,4,1,1,2,5,11,12,12,8,0
mlR94JqkiuOswRvxEQThPw,David,126,2009-02-20 01:35:58,77,27,18,1,3.53,0,1,0,0,0,4,1,1,1,0,0
Kbl3Pycg1SkH9pjch531UQ,Ron,1503,2008-10-05 18:51:01,1523,781,635,33,2.86,16,4,1,0,0,33,54,30,30,8,2
tq9Zl18Ml5gwyMRj7ojpGw,Johwanna,9,2008-12-23 21:47:23,16,3,3,3,4.22,0,0,0,0,0,0,1,0,0,0,0
3N-Q7luel1PvAHU2G_2nQw,Nelinda,36,2010-07-28 00:48:44,38,8,14,2,4.03,4,0,0,0,0,0,1,1,1,0,2
iGeNaQNaNPgD3yGzT4aJvQ,Anto,66,2011-03-23 21:32:45,96,17,71,6,4.94,0,0,0,1,0,0,0,1,1,1,0
gZcxXnogU1O-gPTbqqtMYw,Chad,315,2006-08-06 00:40:00,1155,414,444,27,3.73,38,10,3,3,6,61,94,60,60,37,2
lL-DC0OWSQhjyBHjCBgKuw,Sandy,16,2011-06-12 04:37:20,20,5,5,1,4.69,0,0,0,0,0,1,1,0,0,0,0
Wshkpj8aHWuzIeca1QxWTA,Alexandra,175,2009-07-27 23:16:42,1012,832,772,28,3.66,136,5,6,14,6,46,66,110,110,29,17
j9VWjlJEtDWhJeNoyHaKag,Daria,290,2008-07-28 21:47:17,396,85,106,25,3.75,7,2,1,0,0,5,2,9,9,5,0
Lp95KxkjZ11SkEoPZl2oVA,Joana,18,2011-11-12 00:34:33,12,3,4,1,3.22,0,0,0,0,0,0,0,0,0,0,0
PAc93PtEbYDtytBQ9Dyjug,Peg,442,2010-03-28 23:02:54,1050,124,322,28,4.08,49,2,0,0,2,22,24,41,41,32,9
ZfrRwEfn8GqHyDV9dDvT1A,Jon,89,2011-10-23 12:04:03,91,30,16,4,2.86,0,0,0,0,0,3,6,0,0,0,0
50Kz9-sXq0wwE_Kg9w_HJg,Jennifer,187,2010-01-18 21:56:41,287,67,71,12,3.6,7,3,5,1,0,7,6,3,3,9,2
H4uQBd6VyTYXYcO2N0VD_w,Sarah,58,2010-12-03 19:07:44,65,10,43,5,4.2,4,0,0,1,0,11,7,31,31,2,0
Qr4RnZdwqjrY9_abNPZo9A,Tyler,225,2010-05-05 14:29:24,413,125,228,10,3.58,17,3,1,0,1,8,17,22,22,11,1
_P8QjBKIPvZBbX25zHYSog,Lindsay,285,2008-08-03 16:12:37,562,112,254,18,4.14,12,7,2,4,0,24,14,43,43,11,3
iiu3bqTQyXy2Eu-jzO0T2Q,Larissa,54,2010-02-16 16:35:13,123,127,46,9,3.22,1,0,0,0,0,5,2,3,3,3,1
mKfW-Cv7JCsH4sWUpQ8sYA,Alena,831,2010-07-25 08:06:38,899,207,234,32,3.91,15,7,0,1,0,16,20,26,26,16,1
IAI0OO64HcYUa60SGhmJCA,Ami,22,2009-10-09 17:24:24,35,3,4,2,4.0,1,0,0,0,0,1,1,2,2,0,1
uN1sEy6o7Q-vtLA4HmYgfQ,Dianna,31,2010-09-17 17:19:09,12,0,1,0,3.94,0,0,0,0,0,0,0,1,1,0,0
22qqwKEcyUb5EuQY_18c2Q,Tiffany,73,2011-10-31 16:26:10,142,31,28,4,4.0,1,4,0,0,0,2,4,1,1,1,0
Up9Q-R5MDFaD2K_t5FEpQQ,Rod,1042,2010-04-16 18:37:50,2750,637,1347,115,3.96,36,8,1,1,3,58,148,72,72,74,16
dnCE0O3DvsmxBysa-TdYRA,Randy,220,2011-09-03 00:59:32,1927,1068,1399,97,3.93,282,30,14,5,1,156,915,828,828,123,174
tx7RTGrlLKBG9c93lnio5Q,Alex,629,2007-05-03 21:52:54,2060,413,474,34,3.88,4,9,2,0,0,20,31,12,12,27,0
pbyxWMCyRe8_NZihJToYKw,Pamela,257,2008-05-10 17:35:02,376,70,130,16,4.05,0,4,1,0,0,7,14,12,12,5,0
CBP7YkyoRenwXNyLOru7eg,k,205,2010-07-27 05:54:45,170,56,47,8,3.23,1,0,0,0,0,4,6,0,0,2,0
TB-ihR_wNRzh6yz83TQbmg,Naveed,247,2010-03-07 21:50:13,505,118,199,15,3.76,10,1,0,0,2,5,8,16,16,16,2
PTTOxo3t0yrC4YBITHwTnw,Amy,51,2011-05-26 23:25:20,47,8,6,3,4.19,0,0,0,0,0,3,0,0,0,0,0
gXlf3KCkTUF8F1Z36nEVQw,Danian,31,2009-03-03 07:59:53,74,16,20,3,3.14,1,0,0,2,0,1,2,1,1,0,0
-vBbg7fTK3y8W0PtpzlLWQ,Nick,819,2008-04-27 22:24:54,1576,904,919,36,3.52,37,12,7,12,5,33,42,67,67,64,9
KAojuVhowyK7OpZnuBzxzQ,Carly,586,2009-10-22 18:22:44,2359,907,1629,70,3.76,214,12,5,13,9,235,346,404,404,152,27
yyGp1_3i_zhfpBVIY4Xaww,Binnan,392,2009-02-01 22:23:37,648,113,234,21,3.86,4,6,2,0,0,5,12,16,16,35,1
2v6MNYvkUi-vdRn0G0xArg,Barry,297,2006-12-31 21:55:13,416,320,387,17,4.36,14,4,0,0,0,9,21,45,45,11,2
dS8h5H4e_4alVaGEgmSfbQ,Matt,54,2008-07-30 22:53:59,32,9,8,3,3.78,0,0,0,0,0,2,1,2,2,0,1
fvNmwPu0RU7Wcr1Z6gFhrQ,Alana,282,2008-12-04 00:19:03,221,111,142,15,3.71,18,0,0,0,0,4,6,11,11,8,2
bIsW255vsUMdZYk_IV7Xhw,Matt,476,2010-02-01 00:46:57,3596,2722,3032,82,3.64,1055,173,166,104,83,324,787,1308,1308,552,123
Txw2jX2lOtayJOiMvvTW8A,Ferris,124,2010-12-19 06:44:19,313,61,94,16,3.33,7,0,0,0,1,17,11,32,32,8,4
axZU4eHtkErT_H14_uMnAg,Bobby,276,2010-06-08 03:33:35,673,665,328,30,3.48,33,3,2,2,1,31,85,79,79,11,6
56eIxBnvgiu8g8zIMfMs_w,Duncan,125,2011-02-05 15:57:58,148,78,73,3,3.81,11,4,2,2,1,6,3,9,9,4,0
BFkS9UThjr0BjgjMtZu1HA,Sandyann,334,2008-08-13 15:48:38,1183,579,580,12,3.66,70,9,5,1,1,45,99,94,94,33,12
tp8Hka1k8dVzhLwhYFVClA,Alexandra,45,2011-07-30 00:29:56,125,46,52,2,3.6,0,0,0,0,0,1,3,2,2,0,1
x_NfifOcHluxCC84iC-0Rg,Lance,13,2012-08-02 22:32:00,9,0,3,0,4.46,0,0,0,0,0,0,0,0,0,0,0
j7MWMYnIEy1kvnScKLaeSw,Nicole,600,2010-01-19 17:11:48,1056,206,608,58,4.05,33,5,9,2,2,41,31,33,33,37,43
-JcNHKthxPv9AJZcCmdKWQ,Alice,223,2010-03-05 00:07:04,140,29,56,10,3.81,2,2,0,1,0,6,3,6,6,1,0
ie9VaHvAaQgjMJP3Gn-AQQ,John,188,2011-01-13 01:44:46,523,320,282,15,4.0,35,6,1,2,2,17,62,46,46,24,1
1Z8jTXWWcuYTJzupmvcudA,Meredith,113,2010-03-04 15:38:49,249,66,119,10,3.62,11,2,0,1,0,3,3,10,10,1,1
HjJTsWwJ6D3iFO0Bsnj8Gw,Lizz,33,2010-03-29 20:35:09,28,7,9,1,3.79,4,0,0,0,0,0,2,1,1,0,1
ou6T6K7vDEveO7BXMl1N0w,Jen,234,2008-08-18 16:46:07,843,203,490,27,3.53,50,6,2,3,0,18,16,36,36,10,0
CYtKqfxO78q8MN6HX2JnDg,Jamie,491,2011-01-26 11:29:11,1229,220,521,59,3.88,14,6,2,0,0,26,19,32,32,31,5
bvs4t6t4Nd4FgKZQSdq_NA,Daron,14,2012-09-27 01:27:50,50,27,63,12,3.57,13,3,0,1,0,43,11,15,15,1,0
EDLnzo8FTjeAfa_qWiw4lA,Rachel,73,2008-08-18 22:37:30,26,17,10,2,3.51,1,1,0,0,0,0,0,3,3,1,0
xwxhvfWs_ycXzhRc335Dag,Ben,128,2007-02-18 22:57:01,117,44,79,3,3.65,2,2,0,0,1,2,4,6,6,3,0
kHYU060QI2JsDf3TKnx70w,Jon,421,2006-08-22 00:09:20,516,186,145,15,3.31,3,2,1,0,0,5,9,6,6,2,1
dPlKC0jpPdNtbtez2oq7OQ,Kelly,18,2007-08-27 07:41:39,37,29,28,2,3.83,3,1,0,0,0,0,1,0,0,0,0
viZRjnSRKrkigkMzmTtzXw,Marc,74,2010-09-24 03:37:14,78,82,46,5,4.05,2,0,0,1,0,3,11,7,7,5,0
V1TcKSKP9OjlQ25Zp8QlDQ,erica,19,2007-11-20 03:50:29,48,5,7,0,3.63,0,0,0,0,0,1,0,0,0,0,0
iyhqoE49PTX2VNITzpDw6w,Kal,621,2008-11-17 01:56:29,1961,1024,703,51,3.38,90,8,22,14,2,78,107,105,105,49,41
2zqQjGXhsweYLUOjSAW9Eg,Nelio,33,2011-03-19 22:56:41,19,6,4,1,3.67,0,0,0,0,0,0,1,1,1,1,0
QNR5-EAddYj33kgMbepRSg,Becky,50,2011-01-17 03:34:29,23,1,4,1,3.88,0,0,1,0,0,0,0,0,0,0,0
Pq5KVoJfVzpO92gU84xS6w,Monique,10,2011-02-09 00:13:31,26,3,15,4,3.3,7,1,1,0,0,3,1,6,6,1,0
OF_y99pWWvAzmn-BWefyeQ,Mallori,73,2011-02-20 02:53:58,33,6,19,0,4.39,1,0,0,0,0,0,0,0,0,0,0
oID4QGAu8v1mQfKOSEt_Bg,Olga,591,2007-10-10 20:41:47,810,206,198,27,3.83,13,6,1,4,1,10,19,21,21,7,5
JZH2n5WrfPYJPM9MYivSHw,Esther,694,2011-06-13 23:59:08,818,245,423,47,3.51,18,8,6,1,0,17,34,39,39,9,3
y3fwEDHwwKtFAYuCR2gZ0w,Chris,387,2007-09-01 23:32:02,259,196,111,5,3.96,0,1,0,1,0,1,5,6,6,2,1
UccZtdL8a6HdEhnfpaOhkg,Heather,223,2008-10-06 13:05:50,421,102,110,12,3.63,2,0,1,0,0,12,10,12,12,4,0
X4pH3pcK6L9Cs6hm_87T7A,Matt,355,2010-09-10 22:07:02,423,101,212,10,4.01,12,2,0,0,0,10,24,14,14,16,2
lRvVaSIPosTTbOYFC3HPAg,Meg,212,2008-03-27 00:07:04,508,134,293,10,3.69,30,5,6,3,0,17,18,39,39,7,2
REXsFXjXfh8MlwwtJxnFEQ,Chris,528,2009-10-24 15:48:03,1301,971,831,37,3.53,26,6,2,3,3,35,47,43,43,29,2
3h38QgaoxooCojoN6pZNUA,Ed,425,2012-08-20 01:33:28,1373,639,989,41,3.65,188,10,4,1,0,104,247,291,291,13,16
-NNw--WM-v6hHsK6TQAjIw,Melanie,2,2013-02-28 19:56:45,0,1,0,0,1.0,0,0,0,0,0,1,0,0,0,0,0
Zr3FE_xGkg_RgocTSoVAag,Brad,42,2011-09-17 18:57:31,37,6,9,0,3.72,0,0,0,0,0,1,1,1,1,0,0
enMbXNMiET56Fzwx98IDOg,H,49,2009-01-31 04:15:27,63,34,48,4,4.1,1,1,0,0,0,0,3,3,3,1,4
FftAw6XgwQdailViUkHLJQ,Jamie,13,2009-05-11 04:06:10,13,7,8,2,4.08,4,0,0,1,1,0,1,3,3,0,0
TINJU5ib4OMlCL07JqYGhA,Dennis,437,2010-12-28 02:21:09,1234,377,543,21,3.56,32,10,2,1,7,66,112,75,75,60,0
LoCW3gE4w5WH39UtHtdGbw,Bucca,14,2009-06-11 14:21:56,36,8,4,0,3.57,0,0,0,0,0,0,0,1,1,0,0
twsGoixh3L5iozFjym7s7w,Torrey,241,2011-04-11 23:07:57,350,76,111,16,3.83,17,2,2,0,0,24,28,20,20,12,1
le3Xn9Mheb1hNxWurF7RSw,Gregg,1091,2010-08-21 20:48:29,5403,2615,3930,99,3.88,418,84,98,34,37,415,1506,946,946,460,98
N94kDx1M_wRYyN3bhA56TA,Matt,98,2010-05-31 15:59:56,134,114,32,2,3.91,0,3,0,0,0,8,5,7,7,2,0
KDewJBJknfWvQyHHFNbfdg,Jon,892,2007-11-07 21:12:57,5482,4192,4346,365,4.14,295,69,66,20,25,556,1688,785,785,345,68
vYsG7MuatR7PlXHR6xWz7g,Wesley,179,2010-01-16 06:12:53,756,461,466,20,3.98,49,3,1,1,2,20,29,50,50,36,1
6wgbiDSKogIovy3g8eowwQ,Robb,47,2008-08-06 04:12:13,25,13,13,2,3.52,1,0,0,0,0,2,0,1,1,0,2
tLrEDEs1Zu5NNmVuUivxvA,Soozie,500,2006-09-06 14:25:18,729,254,460,38,3.37,40,12,8,22,0,15,25,45,45,3,7
MdXbCrdX9YpIx8LsQan-zQ,Eric,28,2011-06-14 02:25:31,8,3,4,0,4.14,0,0,0,0,0,0,1,1,1,0,1
tXqVduTJHLbrrwVEO8JX6w,Smitcha,787,2008-04-22 19:27:28,2533,1758,1818,102,3.78,362,41,54,43,26,338,702,456,456,135,133
SF46pL4PBC7rgzyjL8yClA,Rui,134,2008-06-04 03:15:27,194,23,61,8,4.01,1,2,1,0,0,5,3,4,4,5,2
USEIv_Xt0iEnQutaemVdhw,Heather,36,2010-08-16 23:05:44,81,25,26,2,4.14,0,0,0,0,0,1,1,0,0,0,0
KB8Z9UY9qBSMIqNVCl07hg,Marcos,609,2007-10-16 12:34:55,1794,883,1410,75,3.81,168,24,7,6,2,104,142,242,242,58,11
7QvDBjYGPyITqTWiO02aaw,Patricia,526,2009-05-31 14:01:00,556,103,207,33,3.7,7,4,4,1,5,6,11,14,14,8,3
shtMJsO82eegjgtjlCZmKg,Margo,137,2011-10-21 15:03:28,699,407,363,9,3.13,101,9,1,2,0,77,430,239,239,18,12
rY0FQO9EN9ZBtFTvvhr8Mw,Ravi,26,2011-09-18 07:45:09,28,5,10,0,3.81,0,1,0,0,0,1,0,0,0,1,0
QmZicnPY5HjUMkrGWZK6OQ,Karen,64,2010-04-06 16:20:10,95,39,44,5,4.2,2,2,0,1,0,3,17,25,25,5,2
gthETum6ziTxTYK4aM3nWw,Rudy,15,2010-10-19 02:44:34,11,4,3,1,4.27,0,0,0,0,0,1,0,1,1,0,1
vl3qiO6v4RbFJBpxVREJPw,Jennifer,99,2011-01-12 04:12:05,128,20,31,3,4.39,1,0,0,1,0,0,7,2,2,0,7
7V1J1KENUvCagOz651yL5w,Greg,8,2006-08-21 23:23:41,8,3,4,1,3.45,0,1,0,0,0,0,1,0,0,0,0
LXWVzg77sSA3FDMG4t5IXg,Arnold,133,2008-12-07 21:28:17,380,92,78,5,3.01,1,0,0,0,0,2,4,4,4,3,0
uiIMKzof0_FBZh8ny5p67w,Alvin,75,2010-10-19 14:58:09,101,21,36,4,3.96,4,2,0,0,0,2,10,6,6,1,0
7pqr8fP00PTVM8huTwq-rA,Anup,184,2010-12-12 02:01:15,110,23,49,7,3.87,0,3,1,0,0,8,2,2,2,0,0
THXdIY73jWmzYNrYPp-dIw,Kerstin,203,2009-03-08 03:37:16,840,489,516,20,3.72,130,5,2,6,0,34,82,107,107,14,1
o57uavAfDJoYUihz3bkL4w,Amanda,3,2011-02-03 23:58:47,5,1,2,7,4.5,0,3,0,0,0,2,1,0,0,0,0
fa3P8dibTRU8QG-XwVMigw,Anonymous,1385,2006-01-26 07:08:05,1624,488,768,88,3.37,18,12,9,5,9,24,59,43,43,31,12
YhXA0x4-wKk0egekHKmmCw,Samantha,82,2010-07-26 04:46:35,94,86,68,5,4.0,5,0,0,0,0,2,10,9,9,3,6
YwMD-AVT67fmYRGxnlRSPA,Dan,262,2009-12-30 08:43:10,376,107,148,12,3.89,13,2,0,1,1,9,3,12,12,10,0
03orKt4OrwqPo4gg4ZPL7w,Christine,87,2009-04-29 02:17:32,73,9,24,3,4.08,2,0,0,0,0,0,0,1,1,2,0
k34Lcm5fqWyqqysZP3aQhQ,Kathy,41,2009-12-20 05:11:21,61,5,19,2,4.0,3,0,1,0,0,3,10,1,1,5,0
8wKZ9gJYJtTdSVWgW7Or6Q,John,1052,2008-01-18 10:26:21,19176,14453,17518,620,3.77,4684,577,983,263,278,2614,28974,10994,10994,1849,6829
1t3MUn2GJtRfFsI2IbdjNA,Kristi,121,2010-11-13 13:59:50,178,41,50,8,3.77,1,3,0,2,0,6,2,5,5,4,2
s8CI5iAMRD6b5yLn0EG2Tw,Stephanie,20,2010-01-25 03:20:09,31,1,1,4,3.05,0,0,0,0,0,0,0,1,1,0,0
ARMNwEahmutEpyuYdHbQbg,Mary,105,2008-03-13 20:16:58,326,86,176,4,4.23,5,3,2,2,0,5,8,5,5,2,2
SfSSbSjSOQmwjtIxF9-tdQ,Michael,233,2009-04-26 01:24:16,92,13,33,3,4.34,0,0,0,0,0,4,2,0,0,0,0
u_55OYtg-vBduCex9Vpc8g,Dana,19,2011-01-09 21:11:22,31,10,14,4,4.09,1,0,0,0,0,2,2,1,1,0,0
HWrsCaMeB1vKqbNW0tK1tg,Charlie,101,2010-06-08 20:27:51,112,33,66,2,3.68,1,1,0,0,0,9,1,4,4,5,0
vJ_Vdzvrb5UzGaPAg3dtvA,Jason,137,2010-07-02 15:30:02,268,43,113,3,4.14,14,2,1,0,0,6,3,10,10,6,0
hPKaXNa4hPL75l-58vdmNQ,Jen,115,2006-04-11 17:39:29,258,51,76,8,3.85,2,1,0,0,0,6,16,5,5,2,0
EYMX51nmd6Fu_awgN3opJg,Lindsay,36,2008-08-01 14:29:14,31,18,13,4,3.7,1,0,0,0,0,3,1,1,1,1,0
h58ps9_AapJ1OtXIh3dJBg,Shalina,76,2009-04-14 17:48:48,121,42,70,10,4.21,3,1,1,1,1,1,1,5,5,8,0
xl_gcUNGJGfDHOj36bHx0g,Silvio,289,2006-09-26 19:31:32,295,25,157,10,3.96,2,5,1,1,3,3,6,6,6,7,2
KgB0PWymZ44X1ig54FtBfg,Fujiko,88,2010-10-30 01:26:05,220,141,71,6,3.25,8,2,0,1,3,3,11,9,9,2,1
8vJqyo249SS0ZqJoSXvUww,Sharron,67,2010-09-27 01:39:36,91,7,6,6,3.6,7,2,0,0,0,3,3,3,3,1,1
eQ3KXZKdD4hP-US4WI4lbg,Merritt,101,2010-11-27 02:24:02,207,64,90,11,3.41,10,4,2,0,1,15,6,13,13,6,0
4efxuKk1LxeekzAThPSm1g,Krystle,34,2010-07-22 23:06:17,45,21,19,4,3.56,0,0,0,0,0,1,2,1,1,1,0
wJtwGqmXVUkdmJ5omzQRJQ,Jana,50,2010-09-30 06:39:11,15,2,10,1,4.59,0,0,0,0,0,1,1,0,0,0,0
ciSl7jVTIeOQWgrenDJHFA,Kevin,37,2010-09-05 18:37:58,24,4,15,1,4.71,1,0,0,0,1,1,1,0,0,0,0
0BXjd02bIPZRoBvIDCbpkA,Nicole,201,2011-02-09 20:37:17,367,65,85,13,3.58,7,3,0,0,0,14,30,7,7,3,2
xczR6wkhZoQdWX-n3wtRlw,Beth,92,2012-06-12 13:24:48,125,18,43,2,4.15,8,1,0,0,0,2,2,5,5,9,0
zebeVSHqWXuyf5fYATlojA,Katie,3,2012-11-22 00:10:35,2,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0
ZOvnDd3rMiROTwtIKL_jOg,Brian,370,2011-11-28 16:30:47,622,103,358,22,3.76,7,2,3,0,0,11,4,25,25,19,3
HIcu_EZ8_3Xwm07HYl24_A,Kenneth,20,2010-09-02 02:35:34,28,4,7,0,3.15,0,0,0,0,0,0,0,0,0,0,0
cqDoOZOVM8LBIoDAbCuo9w,Brandon,276,2010-06-26 22:25:23,163,63,72,18,4.06,1,2,1,0,0,7,9,4,4,1,1
m2RUg70xJyrhfk8XrFcJ3A,Kim,158,2010-04-11 06:44:47,183,95,87,4,3.54,2,1,0,0,0,3,4,3,3,4,0
8cxlAgkDaQk5hYPZhTQe5w,Gerald,76,2009-12-15 00:41:36,317,65,77,5,4.09,2,3,0,0,0,9,28,15,15,4,0
V0gWGxp9euylW-fZyZjNug,Mark,1,2010-07-02 02:31:20,3,1,3,0,5.0,0,0,0,0,0,0,0,0,0,0,0
86O2xcZcwkRWGtAiRFi2yA,jacky,60,2011-01-25 07:49:33,44,14,17,2,3.74,0,0,0,0,0,0,2,0,0,0,1
NbCL8buGXj6GUUrI8bNokw,Raylene,41,2009-05-19 05:02:31,69,16,34,4,4.36,1,0,1,0,0,0,0,2,2,1,0
a0aNkMdPqL5XVvWBK-mRlw,Scott,134,2009-03-02 17:40:03,250,68,93,7,3.36,3,3,0,0,1,5,4,12,12,11,1
fMjQkYALgQDBoN_QxlBxJw,Nancy,298,2011-08-10 11:48:39,694,375,359,42,3.95,9,0,3,5,1,20,18,22,22,12,6
0LH1mll4w-uG-u44bRJV0g,Shelley,302,2008-05-29 00:38:15,420,123,210,18,4.43,12,6,3,0,0,13,9,20,20,5,9
W8wofggGNqsPbaXbK4zXgw,Scott,26,2010-08-26 20:33:32,13,3,5,4,4.43,0,0,0,0,0,0,0,2,2,0,0
VHWA53YOz3haDuIL36hYVQ,Calvin,45,2011-02-19 20:15:54,19,3,6,2,4.04,0,1,0,0,0,2,0,0,0,0,0
4PnOZspbUwujgFN1OPhIKg,Scott,3,2011-10-30 23:35:30,0,1,0,0,4.0,0,0,0,0,0,1,0,0,0,0,0
Ht04BM2ANBoN8czDprtJhQ,Meredith,13,2011-12-06 17:02:12,9,4,6,1,3.93,1,0,0,0,0,1,0,0,0,1,0
lvhpSWe2vae8uTlnf7alyA,Mary-Jo,8,2012-01-13 10:56:44,2,0,3,0,4.75,0,0,0,0,0,0,0,0,0,0,0
UXauVhawknwlatK5SN87yA,Meghan,4,2011-11-30 16:18:58,14,2,0,0,2.25,0,0,0,0,0,0,0,0,0,0,0
--ZNfWKj1VyVElRx6-g1fg,Song,444,2010-07-28 21:07:20,643,249,291,44,3.8,24,3,0,3,0,20,40,38,38,17,4
mehzZXSzJcfesgdOyiOGlg,Monica,7,2010-01-30 01:56:39,15,7,7,1,3.43,0,0,0,1,0,3,0,0,0,0,0
ZNJiYLz_6udX3ljXPZ9FJg,Olma,405,2006-06-24 05:14:10,1061,560,917,35,3.76,125,7,11,15,3,35,168,199,199,43,16
fgtXxHR4MYFXKNtfA3ellA,Stuart,317,2008-08-03 02:04:32,476,222,179,18,3.38,13,3,0,0,4,8,13,17,17,9,0
U3PbDEgVRJQrryCK_uiyVw,Kana,59,2009-04-16 02:06:47,74,24,37,7,4.44,2,0,0,1,0,1,5,2,2,0,2
EYf7HjdTsM0hlzdvNKLN3A,Robert,498,2010-06-23 14:59:25,440,109,143,11,4.0,2,8,1,0,0,8,30,14,14,1,0
h6fMPKrOJuiqwejrMr-krg,Anna,153,2008-08-23 23:54:20,418,136,181,9,3.75,26,9,2,5,1,30,59,54,54,15,7
TyS_ZBjjh34Sio23V31guQ,Evelyn,1,2011-06-22 14:36:01,0,0,0,1,3.0,0,0,0,0,0,0,0,0,0,0,0
HtewfIDJCsL3b4AY0Ukefg,Angus,238,2010-07-21 22:27:44,1379,629,745,35,3.99,69,6,7,0,0,64,150,154,154,64,13
k-9shdCguXxefBeMcj4CRA,Jeffrey,279,2008-01-18 20:09:42,338,182,198,7,3.83,14,0,0,3,1,3,16,30,30,8,0
FwoBJ60NabqMaF8Kika_Tg,Brandon,70,2009-02-23 04:41:39,95,14,24,1,3.66,0,1,0,0,0,3,4,3,3,2,0
PZUpyHdFNUXqB8S6qu_TAg,Marissa,52,2008-05-13 18:30:27,127,63,52,5,3.79,0,1,0,0,0,2,1,0,0,1,0
9RX8MqEqE1Jk-FOHv5ZYfw,T,88,2010-02-02 16:29:00,123,23,16,5,2.65,1,1,0,0,0,5,3,0,0,0,0
fGgRTgm7aaXI6pnBG7Z48w,Ashley,72,2007-07-07 18:39:00,145,58,57,14,4.11,3,3,0,0,0,4,4,5,5,6,0
89SxVvnQW2qan9Ky0708bA,Juls,106,2009-01-14 02:14:09,75,44,42,8,4.15,4,0,2,0,0,2,1,6,6,2,0
4_qLiAWJElV_pGrnfdnQEg,Janelle,36,2007-04-14 15:30:52,145,40,53,5,3.14,2,3,1,1,0,5,0,5,5,0,1
EyVv075W4wvrGh0sUOGfWQ,Aaron,202,2007-02-12 03:17:01,456,138,246,10,3.92,14,4,0,1,0,47,25,15,15,19,15
cC6YUlk75NXSc2iKCy1puQ,Mary,104,2009-04-22 20:13:43,126,27,48,3,3.5,0,1,0,0,0,1,3,5,5,1,0
4jtzJ54WswwNW07pBq0IWw,Lisa,139,2007-12-25 22:07:25,127,40,82,5,4.13,1,2,0,0,0,5,2,8,8,1,0
h4WWW3POkWi2bGJm9PrpYg,Naomi,16,2012-07-15 20:51:53,58,13,31,10,4.24,2,0,0,0,0,4,3,2,2,1,1
y3FcL4bLy0eLlkb0SDPnBQ,Mel,1753,2011-12-11 22:42:34,14020,9307,11516,220,3.97,983,64,37,7,20,402,1212,1418,1418,552,460
nOOuaY5QSXCTUj6LacTL-A,Doris,119,2010-08-01 19:15:32,118,38,29,4,3.7,2,2,1,0,0,3,3,0,0,1,2
7NEMwzGrmbjjZxiSkEPfAw,Mark,38,2011-03-21 18:35:30,23,8,11,1,4.32,0,0,0,0,0,1,1,2,2,0,0
ZpIh6utS61bNdmGLTG0boQ,Ashley,92,2010-08-17 23:35:39,123,18,38,3,4.3,2,0,0,0,0,4,2,5,5,1,0
zY_0GMw1jnydGGfQr04_Mg,Spencer,658,2011-08-27 11:18:37,981,279,429,84,4.2,8,3,0,1,0,13,44,15,15,14,11
uAn02GqKF34_YiaIzAcz6w,Bob,18,2011-04-12 16:36:07,37,3,10,0,3.84,0,1,0,0,0,0,0,0,0,0,0
wqevYuKMAO7Wi8NeBg0B5w,Jun,8,2011-12-10 04:27:18,11,1,4,0,3.5,0,0,0,0,0,0,0,0,0,0,0
SiYPWUFmKeZ6P7keZT1mZg,Yolonda,55,2011-07-12 02:37:45,90,14,11,4,2.56,1,0,0,0,0,8,13,0,0,1,1
uRTFwuyzRrSCdMfFmyArug,Amy,2,2012-01-26 17:57:04,5,0,3,2,3.0,0,0,0,0,0,0,0,0,0,1,0
atFVZ2MOUAHiqbfIbtOQdg,Vee,114,2007-05-08 15:37:37,256,142,68,8,2.83,5,3,1,1,0,6,6,9,9,9,2
w6RFOQf3tL2v6q93NYmSdQ,Seema,228,2009-04-18 16:05:44,719,236,247,20,3.23,14,3,1,1,0,25,26,25,25,10,1
gFi-a1ibXQqNlYisedAt9g,Eric,12,2010-09-21 20:01:19,8,0,8,0,4.67,0,0,0,0,0,0,0,0,0,0,0
-0UGVroaX1qJ_omvAACQMQ,Tatiana,39,2011-12-27 01:58:02,19,7,7,1,4.25,0,1,1,0,0,0,2,1,1,0,0
D63tbQkggXGHQB-4t6B3lA,Mattie,900,2009-12-08 18:28:06,1203,477,340,35,3.36,17,3,4,1,10,17,40,16,16,20,3
pNF7ShX5v_BqbRNe0mFCUw,James,22,2008-10-03 23:57:03,17,2,3,1,3.68,0,1,0,0,0,0,2,0,0,0,0
5bJpDx4c7x9fYzdltOhfbw,Nina,263,2009-04-13 02:19:14,297,57,79,14,4.07,4,1,1,4,0,6,17,15,15,1,3
OXWEpw02Yq52_lFJ6c2Lbg,Melody,900,2011-10-10 21:11:30,4182,1168,3905,246,4.28,203,15,10,9,0,102,90,217,217,123,342
crg97ztpsfvf6VQ0y8Nx1A,Katie,1259,2010-02-26 23:37:35,14482,5900,13353,409,4.03,445,23,42,15,3,353,1139,820,820,219,287
